alpha,beta_logM,residual_sd
0.1543023870799575,-0.1359342836566734,0.3064606985220692
0.2946611792127774,-0.17772906378540698,0.2798380917350375
0.14212461702076923,-0.12455254925264406,0.29042576522391317
0.29802235237145447,-0.17699170412778628,0.29059066609085865
0.19808872901650185,-0.15686284243771093,0.3367317032279835
0.15721441935640534,-0.1497922808829933,0.29280502057210195
0.25699638042273815,-0.17577536725549314,0.2885432073660766
0.2585920832475613,-0.16190664849607284,0.30098363607094486
0.21801347568778404,-0.16537982520642994,0.2977994072379218
0.15132964104687854,-0.14777087117358864,0.2991279637358645
0.1465070883779177,-0.1429640396606421,0.28703603537222827
0.13931877650777905,-0.12815220464661994,0.33807298724283114
0.21006108423418157,-0.1451153546548954,0.3130994923880934
0.23226228601978927,-0.16427711831452232,0.28632803527958894
0.23896178101825183,-0.17380439678063875,0.268531551146879
0.27869501272233,-0.1739058019432183,0.28675631233655646
0.2270383292712943,-0.1587177607185334,0.3039238137113915
0.2809816384062531,-0.18423995881047425,0.2856157818029328
0.2479501962274528,-0.17012909925532443,0.2619495495165454
0.19934992295299842,-0.1694015610477198,0.31233750325135645
0.16321224395175907,-0.1444111442830406,0.300232973029751
0.21689224643970864,-0.15864560717558132,0.2928007948150253
0.18994614981296343,-0.14299174019546942,0.28543116273188773
0.2757521785089039,-0.17362987513555936,0.3073888244693447
0.18421829645610235,-0.154462002912002,0.2896015515965952
0.23066583102633498,-0.1704519147088771,0.2742307825467222
0.21294674059707114,-0.15639966435396405,0.2762359855444015
0.126758858128331,-0.1488497473076547,0.3228297606951664
0.2118908805723983,-0.15085238513491273,0.2666927930811409
0.20776439396981633,-0.16143935278532115,0.295990099095391
0.3994902095902091,-0.21323147652353538,0.3305819103449372
0.2175138864638159,-0.160922771189602,0.299330883567917
0.21919643572352973,-0.15927208413018537,0.27357218127422295
0.2262956685194259,-0.1573528867394492,0.3011310861722201
0.23266247927651929,-0.1603382695466249,0.2952550701614591
0.24080964312631553,-0.17133183265947927,0.25719883640515073
0.26741816849821287,-0.17779321042978258,0.25742303204155237
0.24988295747874126,-0.16652590229767697,0.28055968248691154
0.3023235592595759,-0.17689170656923373,0.31182306439969676
0.248560353412931,-0.17802894150968496,0.27409584252404684
0.22666961492105672,-0.16092991826861014,0.2770487558940923
0.21478508076262925,-0.16257209022531335,0.2782571914125338
0.3596886559950481,-0.19816080848249243,0.2853998546542451
0.22507051659254992,-0.15881623288137453,0.31250841014677117
0.21237904242605118,-0.1618042905261127,0.2990953293896486
0.2806590937573651,-0.1733114427888382,0.31020113301745916
0.2640835421605079,-0.17316123271261064,0.2911096659687169
0.2635599238572656,-0.17161459096875162,0.28298758564441306
0.3270744015636561,-0.18112899273605979,0.2745475642943544
0.1875013241732834,-0.15137197960546994,0.29052202095694707
0.2992063842445218,-0.18520458829347053,0.2813875268917383
0.31917960215411023,-0.1931673250882579,0.27462566158205787
0.1234878595110461,-0.13974855804671021,0.29461576978687526
0.29124807795293983,-0.18086083065898229,0.26337898590138614
0.3297247738815614,-0.1796978558751005,0.28863386309748607
0.27445892557837914,-0.17822843764145654,0.32052710237723125
0.1990463515835004,-0.16029787726628933,0.27709775613633447
0.20937048676857303,-0.16515731539571982,0.2798197881426776
0.2613276612252482,-0.17111608183741164,0.300586210607509
0.2459978764084614,-0.1864960366977667,0.28683976042767084
0.2693376976871858,-0.1808415024270888,0.2806179195391684
